id,text
[000100 (1)],lyntrescipe.
[000200 (2)],expurgemic geclænsie.
[000300 (3)],indoluitgehrew.
[000400 (4)],sentesgorstas.
[000500 (5)],dumosþornas.
[000600 (6)],tractaribion gesægde.
[000700 (7)],quiddamhw<../images/etail.gif>thwugu.
[000800 (8)],obtunsiforslegenre.
[000900 (9)],uenasæder.
[001000 (10)],permanereþurhwunian.
[001100 (11)],tenacitate<fæsthafulnesse>.
[001200 (12)],ambagestwion.
[001300 (13)],lacessitusgemeþgud.
[001400 (14)],metuamic forhtige.
[001500 (15)],procliuioristohaldra.
[001600 (16)],expedireareccan.
[001700 (17)],et reponant& gehealdaþ.
[001800 (18)],repudiandosto forsacenne.
[001900 (19)],tractandosto smeagenne.
[002000 (20)],probabiligesededlice.
[002100 (21)],impertiasþu gedele.
[002200 (22)],dimicarewinnan.
[002300 (23)],perlegendiþurredenne.
[002400 (24)],patrimoniierfes.
[002500 (25)],annosamgewintrad.
[002600 (26)],iuuenilemgiguþlice.
[002700 (27)],senectamielde.
[002800 (28)],quamswiþe.
[002900 (29)],indolisgebyrde.
[003000 (30)],eximiohealicum.
[003100 (31)],commentariotrahttape.
[003200 (32)],conenturonginen.
[003300 (33)],quicumqueswa hwelc swa þu.
[003400 (34)],conuiua<gebeor>.
[003500 (35)],dapessymblu.
[003600 (36)],dignatusgemedamad.
[003700 (37)],accubitarehlinan<../images/lbar.gif>sittan.
[003800 (38)],torisræstum.
[003900 (39)],"ponealege, onhild."
[004000 (40)],adigesec.
[004100 (41)],sollemniamerthu.
[004200 (42)],libenslustbere.
[004300 (43)],sigif.
[004400 (44)],caperisthu bist etwuenied.
[004500 (45)],uesceregereordan.
[004600 (46)],cenisgereordum.
[004700 (47)],creatcennþ.
[004800 (48)],astratunglu.
[004900 (49)],conulcentsomed scinaþ.
[005000 (50)],paupereermum.
[005100 (51)],appositumtogeseted.
[005200 (52)],oluswyrt.
[005300 (53)],grandisonisswiðswoge.
[005400 (54)],pompare<glengan>.
[005500 (55)],tragicobuclice.
[005600 (56)],boatugehlowe.
[005700 (57)],ridiculobismere.
[005800 (58)],monimentamyndgunge.
[005900 (59)],"rituque& þam rihte, gewuna."
[006000 (60)],magistrolarewlice.
[006100 (61)],biblisboccestum.
[006200 (62)],assuetusgewunad.
[006300 (63)],uerenterarwurþlice.
[006400 (64)],iureandweald.
[006500 (65)],consorseuenlic.
[006600 (66)],letale<dædlic>.
[006700 (67)],serpitgesniceþ.
[006800 (68)],humusland.
[006900 (69)],liuidalælte.
[007000 (70)],tartareishelle.
[007100 (71)],amoenawynsyme.
[007200 (72)],"uirectaspryttince, grenan wongas."
[007300 (73)],"laticesburnan, wateru."
[007400 (75)],animanturgelifeste.
[007500 (76)],orreaberna.
[007600 (77)],uellerefleose.
[007700 (78)],riturihte.
[007800 (79)],iusuhæse.
[007900 (80)],mediismiddewardum.
[008000 (81)],pruinisforstum.
[008100 (82)],curreregehleapan.
[008200 (83)],mustumread win.
[008300 (84)],aruislandum.
[008400 (85)],iunitorwinwringe.
[008500 (86)],oramuþas.
[008600 (87)],expedietarecet.
[008700 (88)],bibulædrincendan.
[008800 (89)],gelidi<forste> caldan.
[008900 (90)],algentesþa calendan.
[009000 (91)],"occumberetgehlinade, forþferde."
[009100 (92)],uitansbeorgende.
[009200 (93)],discriminaorle.
[009300 (94)],frondeaþa <þufbæran>.
[009400 (95)],roborastemna.
[009500 (96)],chelydroswæternædre.
[009600 (97)],uirgultateleran.
