id,text
[000100 (1)],"    On anre nihte ealdne monan seþe hine adl gestandeð, se bið frecenlice gestanden."
[000200 (2)],"    Gif hine onIInihta ealdne monan adl gestandeþ, sona he ariseþ."
[000300 (3)],"    Gif hine onIIInihte gestandeð, se liþ fæste & smylt."
[000400 (4)],"    Gif hine onIIIInihta gestandeþ, se biþ geswenced & þeah arist."
[000500 (5)],"    Gif se mona biþVnihta eald, þone man mæg gelacnian."
[000600 (6)],"    Gif he biðVInihta eald & hine adl gestandeð, se biþ lifes."
[000700 (7)],"    Gif he biðVIInihta eald, se swinceað lange."
[000800 (8)],"    Gif he bið eahta nihta eald, & hine adl gestande, se bið hraþe sweltende."
[000900 (9)],"    Gif he biðIXnihta eald, se swinceað lange & þeahhwæðere ariseþ, & ealswaX&XI."
[001000 (12)],"    Gif he biðXIInihta, sona he ariseþ."
[001100 (14)],"    Gif he biðXIIIInihta ealdvel XV vel XVI vel XVII vel XVIII vel XIX, þæt bið swiþe frecenlic on þam nihtum."
[001200 (20)],"    Gif he biðXXnihta eald, se liþ lange & arist."
[001300 (21)],"    Gif he biðXXIoððeXXIIoððeXXIII, se liþ lange & swinceað & arist."
[001400 (24)],"    Gif he biðXXIIIInihta, se ligð fæste."
[001500 (25)],"    Gif he biþ onXXVnihta, frecenlice se bið gestanden."
[001600 (26)],"    Gif he biþ gestanden þonne se mona byþXXVIoððeXXVIIoððeXXVIIIoððeXXIXnihta eald, se ariseþ."
[001700 (30)],"    Gif he biþ onXXXnihta ealdne monan gestanden, uneaðe he gewyrpð & þeah ariseþ."
