id,text
[000100 (1)],uersat<þohte>.
[000200 (2)],uersuta<fæcne>.
[000300 (3)],antecommissa<þa> <fore> <gedonan>.
[000400 (4)],strofosus<facenful>.
[000500 (5)],uideretur<þuhte>.
[000600 (6)],adsumpta<fangen>.
[000700 (7)],cateruis<wigheapum>.
[000800 (8)],discurrentes<yrnende>.
[000900 (9)],furuaedeorc.
[001000 (10)],leuare<hebban>.
[001100 (11)],flagitiosas<facenfulle>.
[001200 (12)],mugitanshlowende.
[001300 (13)],stagnosafennegan.
[001400 (14)],ligistrahopu.
[001500 (15)],exegissetdy.
[001600 (16)],dampnum<hynðo>.
[001700 (17)],stupescerefo.
[001800 (18)],uelut& swa.
[001900 (19)],effectagfor.
[002000 (20)],nimiaswiþ.
