id,text
[000100 (1)],"    Fela bið on foldan forðgesynra geongra geofona, þa þa gæstberend wegað in gewitte, swa her weoruda god, meotud meahtum swið, monnum dæleð, syleð sundorgiefe, sendeð wide agne spede, þara æghwylc mot dryhtwuniendra dæl onfon."
[000200 (8)],"    Ne bið ænig þæs earfoðsælig mon on moldan, ne þæs medspedig, lytelhydig, ne þæs læthydig, þæt hine se argifa ealles biscyrge modes cræfta oþþe mægendæda, wis on gewitte oþþe on wordcwidum, þy læs ormod sy ealra þinga, þara þe he geworhte in woruldlife, geofona gehwylcre."
[000300 (16)],    Næfre god demeð þæt ænig eft þæs earm geweorðe.
[000400 (18)],"    Nænig eft þæs swiþe þurh snyttrucræft in þeode þrym þisses lifes forð gestigeð, þæt him folca weard þurh his halige giefe hider onsende wise geþohtas ond woruldcræftas, under anes meaht ealle forlæte, þy læs he for wlence wuldorgeofona ful, mon mode swið of gemete hweorfe ond þonne forhycge heanspedigran."
[000500 (27)],"    Ac he gedæleð, se þe ah domes geweald, missenlice geond þisne middangeard leoda leoþocræftas londbuendum."
[000600 (30)],"    <Sumum> her ofer eorþan æhta onlihð, woruldgestreona."
[000700 (31)],"    Sum bið wonspedig, heardsælig hæle, biþ hwæþre gleaw modes cræfta."
[000800 (33)],    Sum mægenstrengo furþor onfehð.
[000900 (34)],    Sum freolic bið wlitig on wæstmum.
[001000 (35)],"    Sum biþ woðbora, giedda giffæst."
[001100 (36)],    Sum biþ gearuwyrdig.
[001200 (37)],    Sum bið on huntoþe hreðeadigra deora dræfend.
[001300 (38)],    Sum dyre bið woruldricum men.
[001400 (39)],"    Sum bið wiges heard, beadocræftig beorn, þær bord stunað."
[001500 (41)],"    Sum in mæðle mæg modsnottera folcrædenne forð gehycgan, þær witena biþ worn ætsomne."
[001600 (44)],"    Sum mæg wrætlice weorc <ahycgan> heahtimbra gehwæs; hond bið gelæred, wis ond gewealden, swa bið wyrhtan ryht, sele asettan, con he sidne ræced fæste gefegan wiþ færdryrum."
[001700 (49)],"    Sum mid hondum mæg hearpan gretan, ah he gleobeames gearobrygda list."
[001800 (51)],"    Sum bið rynig, sum ryhtscytte, sum leoða gleaw, sum on londe snel, feþespedig."
[001900 (53)],"    Sum <on> fealone wæg stefnan steoreð, streamrade con, weorudes wisa, ofer widne holm, þonne særofe snelle mægne arum bregdað yðborde neah."
[002000 (58)],"    Sum bið syndig, sum searocræftig goldes ond gimma, þonne him gumena weard hateð him to mærþum maþþum renian."
[002100 (61)],"    Sum mæg wæpenþræce, wige to nytte, modcræftig smið monige gefremman, þonne he gewyrceð to wera hilde helm oþþe hupseax oððe heaþubyrnan, scirne mece oððe scyldes rond, fæste <gefeged> wið flyge gares."
[002200 (67)],"    Sum bið arfæst ond ælmesgeorn, þeawum geþyde."
[002300 (68)],    Sum bið þegn gehweorf on meoduhealle.
[002400 (69)],"    Sum bið meares gleaw, <wicgcræfta> wis."
[002500 (70)],    Sum gewealdenmod þafað in geþylde þæt he þonne sceal.
[002600 (72)],"    Sum domas con, þær dryhtguman ræd eahtiað."
[002700 (73)],    Sum bið hrædtæfle.
[002800 (74)],"    Sum bið gewittig æt winþege, beorhyrde god."
[002900 (75)],    Sum bið bylda til ham to <hebbanne>.
[003000 (76)],"    Sum bið heretoga, fyrdwisa from."
[003100 (77)],    Sum biþ folcwita.
[003200 (78)],    Sum biþ æt <þearfe> þristhydigra þegn mid his þeodne.
[003300 (79)],"    Sum geþyld hafað, fæstgongel ferð."
[003400 (80)],"    Sum bið fugelbona, hafeces cræftig."
[003500 (81)],    Sum bið to horse hwæt.
[003600 (82)],"    Sum bið swiðsnel, hafað searolic gomen, gleodæda gife for gumþegnum, leoht ond leoþuwac."
[003700 (84)],"    Sum bið leofwende, hafað mod ond word monnum geþwære."
[003800 (86)],"    Sum her geornlice gæstes þearfe mode bewindeþ, ond him metudes <est> ofer eorðwelan ealne geceoseð."
[003900 (89)],"    Sum bið deormod deofles gewinnes, bið a wið firenum in gefeoht gearo."
[004000 (91)],"    Sum cræft hafað circnytta fela, mæg on lofsongum lifes waldend hlude hergan, hafað healice beorhte stefne."
[004100 (94)],"    Sum bið boca gleaw, larum leoþufæst."
[004200 (95)],    Sum biþ listhendig to awritanne wordgeryno.
[004300 (97)],"    Nis nu ofer eorþan ænig monna mode þæs cræftig, ne þæs mægeneacen, þæt hi æfre anum ealle weorþen gegearwade, þy læs him gilp sceððe, oþþe fore þære mærþe mod astige, gif he hafaþ ana ofer ealle men wlite ond wisdom ond weorca blæd."
[004400 (104)],"    Ac he missenlice monna cynne gielpes styreð ond his giefe bryttað, sumum on cystum, <sumum> on cræftum, sumum on wlite, sumum on wige, sumum he syleð monna milde heortan, <þeawfæstne> geþoht, sum biþ þeodne hold."
[004500 (110)],    Swa weorðlice wide tosaweð dryhten his duguþe.
[004600 (111)],"    A <þæs> dom age, leohtbære lof, se us þis lif giefeð ond his milde mod monnum cyþeð."
