id,text
[000100 (1)],    Ðis sind þara twegra hida landgemæra to Heantune.
[000200 (2)],"    Ærest, on þone stænihtan ford east andlang herpaðes."
[000300 (3)],"    Of þan herpaðe, swa hit gemearcoð is, to ðære fulan dic."
[000400 (4)],    Of þære fulan dic to wynnangeate.
[000500 (5)],"    Of wynnangeate andlang mearce, on þa stanynan hlyfan."
[000600 (6)],"    Of þære hlyfan, andlang mearce, on þa oðre stænenan hlyfan."
[000700 (7)],"    Of þære hlyfan innan þa widan dic forð, andlang dic, on Beadinga burnan, to þære ealden hide ðe to niwan mynstre ær hyrde on Wintanceastre."
[000800 (11)],    Þanon ongerihtne up andlang burnan eft on þone stænihtan ford.
[000900 (13)],    Ðis synd þara twegra hida landgemæra æt Beadinga burnan.
[001000 (14)],    Ærest on þæne stanihtan ford.
[001100 (15)],    Of þan forda suð andlang herpaðes to Aðulfes hylle suð.
[001200 (16)],"    Andlang þære hina mearce, to þære widan dic west andlang dic on þone mor norð."
[001300 (18)],    Andlang mores for mid on Beadinga burnan andlang streames <eft> on þane stanihtan ford.
[001400 (20)],    Ðis sind þara twegra hida landgemæra to Meolcburnantune.
[001500 (21)],    Ærest of þan fulan geate east andlang mearce oð æsces hege.
[001600 (22)],    Of æsces hege suð andlang mearce.
[001700 (23)],    Oððæt hlidgeat.
[001800 (23)],    Of þan hlidgeate on Byrhtlafes mearce west andlang Bryhtlafes mearce oð æþerices mearce.
[001900 (26)],"    Of æþerices mearce norð ofer dune oððara hina mearce, andlang þara hina mearce oþ Ceollingwuda east."
[002000 (28)],    Of þara hina mearce oððæt fulegeat.
[002100 (30)],    Ðis synð þara anre hida landgemæra æt Stæðe.
[002200 (31)],    Ærest <up> of wareðe to þan stane æt þan geate.
[002300 (32)],    Of þan geate suð andlang mearce on þara hina mearce to Ticcanfelda.
[002400 (33)],"    Ðonne gyt suð, anlang mearce, to þan stane þe stænt æt bennan hamme."
[002500 (35)],"    Þanon east, andlang mearce, on þone heal."
[002600 (36)],    Of þan heal suð andlang mearce to Hwatewisc.
[002700 (37)],"    Of Hwatewisce west on Ceolling burnan, andlang streames west to ðære widan dic norð."
[002800 (38)],"    Andlang dic, up on þæt geat."
[002900 (39)],"    Of þan geate, swa hit gemearcod is, on þone broc."
[003000 (40)],    Andlang broces to fugel fleote.
[003100 (41)],    Of þam fleote ut on sæ.
[003200 (42)],    Ðis synd þara fif hida landgemæra <to> Frodingtune.
[003300 (43)],"    Ærest of þam waroðe up on Bradewater, swa hit gemearcod is."
[003400 (44)],    Of Bradan wætere norð andlang mearce on Mearran beorg.
[003500 (46)],    Of Mearran beorge east andlang <mearce> on Suttingwyrð.
[003600 (47)],    Of Suttingwyrðe on Dolmere.
[003700 (48)],"    Of Dolmere, andlang mearce, on Wifadel."
[003800 (48)],"    Of Wifadaelle andlang mearce, on Goldstede."
[003900 (49)],"    Of Goldstede, andlange mearce, ut on waroðe."
[004000 (51)],    Ðis synd þara anre hida landgamæra to Suggincgwyrðe.
[004100 (52)],    Ærest of Ceodorbricge west andlang herpaðes oþþa treowa.
[004200 (53)],    Of þam treowum on Tidices hlæwe.
[004300 (54)],    Ðanon on þone norðlangan herpað.
[004400 (55)],    Of þam herpaðe west on þæs mores heafod.
[004500 (56)],"    Þanon norð, andlang mores, oððone wysctwalan."
[004600 (57)],    Ðanon be ðam wyrtwalan on þone stan.
[004700 (58)],"    Ðanon east on þæt æwylle, æt wudatune."
[004800 (59)],"    Of þam æwylle east swa hit gemerced is, on þone stanihtan weg."
[004900 (60)],"    Þanon east andlang mearce on Noðheardes meede, norþewearde."
[005000 (61)],"    Þanon suð, andlang mores, on Ceoddorbricge, and utlæse mid oðrum folce gemæne."
[005100 (64)],"    Ðis is seo mæd þe Eadred cyng gean Lufan his men on ece yrfe in to Suggingwyrðe on his witena gewitnesse seo ligð betweox Meone and þære mylendic, ðis he cyð on his witena gewitnese, þæt is, ærest, Ælfsige, Ælferes sunu."
[005200 (69)],"    And Ælfsige, Wulfsiges sunu."
[005300 (69)],"    And Eadric cild, to gewitnesse."
[005400 (70)],"    And Æðelweard, Wulfðryþe sunu, him to gewitnesse."
[005500 (71)],"    And þara hina on Ticcefelda, and siððan oþra for manegra."
