id,text
[000100 (1)],    Ðis sind ðæra syx hida landgemæra to Hodingatune.
[000200 (2)],    Ærest of ðære bydene up andlang dic innan ða hyrnan.
[000300 (3)],<../images/tbar.gif>suð anlang dic innan ða hyrnan.
[000400 (4)],    Of ðære hyrnan on horsgerstun suðewurdne.
[000500 (5)],<../images/tbar.gif>up bæ dic innan ða stret.
[000600 (6)],<../images/tbar.gif>on feower wegas.
[000700 (6)],    Swa andlang hecgan on hlidgeat.
[000800 (7)],<../images/tbar.gif>up on weargeburninga gemæra.
[000900 (7)],<../images/tbar.gif>suð andlang ðere hornrewe on mapoldre get.
[001000 (8)],<../images/tbar.gif>anlang dene on ðone gemænen þorn.
[001100 (9)],    Swa be scealdedeninga gemære to ðære dice hende andlang hricges to wrute sole.
[001200 (11)],    Of wrute sole andlang hricges on riscmære.
[001300 (11)],    And swa on holan dene on upicenes hlywan.
[001400 (12)],    Andlang rewe innan humbaldigraf westeweardne.
[001500 (13)],<../images/tbar.gif>on heselmæres graf easteweardne.
[001600 (14)],    Swa þurh ðone pryuet on þristan dene.
[001700 (15)],<../images/tbar.gif>up be hecgan on hadaca lea.
[001800 (15)],    Swa on ælgares hagan æt ðam heðanan byrigelsan.
[001900 (16)],<../images/tbar.gif>andlang dene eft on ða bydene.
