id,text
[000100 (1)],    Ðys syndon ða landgemare ðe syndon on ðese ealdan bec awritene.
[000200 (2)],    Ærest onlong Foss on ða hocihtan dic.
[000300 (3)],    Of ðere hocihtan dic on ðone bradan þorn.
[000400 (4)],    On Foss.
[000500 (4)],    Onlong Foss on ðene fulan ford.
[000600 (4)],    Ongean stream on langan ford.
[000700 (5)],    Of langaforda on Wenric ongean streame.
[000800 (6)],    Of Wenric on ða grenan dic.
[000900 (6)],    Of ðere dic on ða bradan strette.
[001000 (7)],    Of ðere strætte on ða grenan dic.
[001100 (8)],    Onlong þere dic ðæt eft on Foss.
