id,text
[000100 (1)],    Ðis is þara XXX hida boc æt Ellandune þe Eadgi cing bocode ælfæge his mege on ece yrfe.
[000200 (3)],    Ðis synt þa land ge mære to Ellendune.
[000300 (3)],    Ærest of þam æþenan byrgelsæ andlang wegæs to cærscumbæ.
[000400 (4)],    Þonon on mædena coua.
[000500 (4)],    Of mædæna coua on ðone hric weg to ealhæræs byrgelse.
[000600 (5)],"    Þonon andlang þære dic, to hafuc þornæ."
[000700 (6)],    Of þam þornæ on ðone bradan stan.
[000800 (7)],    Þonon on clæfær mære.
[000900 (7)],"    Of þam mære, on hælnes þorn."
[001000 (7)],    Of þam þorne on þone broc.
[001100 (8)],    Þonon to ðam ællenstybbæ.
[001200 (8)],    Of þam stybbæ on ðære ciricean heow wah.
[001300 (9)],    Þonon on hrud wylle.
[001400 (9)],    Of hrud wyllæ to hrysan beorge of ðam beorge to cealdan beorge of þam beorge andlang weges to þam stane.
[001500 (11)],    Of þam stane æft to þam æþænan byrgelse.
