id,text
[000100 (1)],    Ærest on icenan æt brombrigce up andlang weges to hlidgeate.
[000200 (2)],    Þanon andlang slades to beanstede.
[000300 (2)],<../images/tbar.gif>be hagan to searnægles forda.
[000400 (3)],<../images/tbar.gif>up be swæðelinge to sugebroce.
[000500 (3)],    Ðæt forð be mearce to cules felda.
[000600 (4)],    Forð be gehrihtum gemære to stodleage.
[000700 (4)],    Swa to ticnes felda.
[000800 (5)],<../images/tbar.gif>to mearcdene.
[000900 (5)],    Swa to tæppeleage.
[001000 (5)],    Swa forð to scipleage.
[001100 (5)],<../images/tbar.gif>to bradan ersce.
[001200 (6)],    Swa to þære ealdan cwealmstowe.
[001300 (6)],<../images/tbar.gif>forð be deopan delle.
[001400 (7)],<../images/tbar.gif>be craweleainga mearce to bacegeate.
[001500 (7)],    Forð be mearce to ðæm ealdan falde.
[001600 (8)],    Swa norð & east to hearpaðe.
[001700 (8)],    A be hearpaðe to heafod stoccum.
[001800 (9)],    Swa be hideburninga gemære on icenan.
[001900 (9)],<../images/tbar.gif>up be streame.
[002000 (10)],<../images/tbar.gif>swa wið easton wordige þonan be rihtre mearce to ðæm gemærðornan.
[002100 (11)],<../images/tbar.gif>to ðære readan rode.
[002200 (11)],    Swa forð be ealdormonnes mearce.
[002300 (12)],    A be mearce.
[002400 (12)],<../images/tbar.gif>hit cimð on icenan.
[002500 (12)],    Up be streame to alresforda.
[002600 (13)],    Þonon on ticceburnan.
[002700 (13)],    Up andlang burnan.
[002800 (13)],    To hearpaðe swa to tyrngeate wiðinnan ða æfisc to sceapwican.
[002900 (14)],<../images/tbar.gif>be riht gemære to ellenforda.
[003000 (15)],    Swa to bradan dene.
[003100 (15)],<../images/tbar.gif>to meoluc cumbe.
[003200 (16)],    Swa to meolæn beorge.
[003300 (16)],    Andlang weges to wealthæminga mearce.
[003400 (16)],    Be rihton gemære to hige leage.
[003500 (17)],<../images/tbar.gif>to clænefelda.
[003600 (17)],    Swa on are dene forð be hagan on sceatte leage.
[003700 (18)],<../images/tbar.gif>forð on icenan be norðan stanforde.
[003800 (19)],    Swa mid streame ðæt hit cymð eft on brom bricge.
[003900 (20)],    Cyltan cumbes boc.
