id,text
[000100 (1)],XIII. KALENDAS FEBRUARII.
[000200 (1)],PASSIO SANCTI SEBASTIANI MARTYRIS.
[000300 (1)],"    Sebastianus hatte sum halig Godes ðegn se wæs lange on lare on Mediolana byrig, and wearð on Criste gefullod mid fullum geleafan."
[000400 (4)],"    He wæs swiðe snotor wer and soðfæst on spræce, rihtwis on dome and on ræde foregleaw, getreowe on neode and strang foreþingere, on godnysse scinende and on eallum þeawum arwurðful."
[000500 (8)],"    Dæghwamlice he gefylde his drihtnes þenunge geornlice, ac he bediglode swa þeah his dæda þam casere Dioclitiane se wæs deofles biggencga."
[000600 (11)],"    He lufode swa þeah ðone halgan wær, nyste þæt he gelyfde on þone lifigendan God."
[000700 (13)],"    He gesette hine to ealdre ofer an werod, and het hine symble beon ætforan his gesihðe."
[000800 (15)],"    And ealle þa hyredmenn hine hæfdon for fæder and mid lufe wurðodon, forðon þe God hine lufode."
[000900 (17)],"    He folgode þam kasere uncuð him swa þeah, na swylce he ne dorste for his drihtne ðrowian, ac he wolde gehyrtan ða þe se hæðena casere dæghwamlice acwealde for Cristes geleafan."
[001000 (21)],"    Þa geseah Sebastianus hu sume þa Cristenan woldon awacian for ðam ormætum witum, and gehyrte heora mod to þæs Hælendes geleafan, and þa Gode gebrohte þe se deofol ætbredan wolde."
[001100 (25)],"    Þa wæron twegen gebroðra æþelborene for worulde, Marcus and Marcellianus, mycclum geswencte on bendum and on swingelum for ðam soþan geleafan."
[001200 (28)],"    Hi sceoldon þa underhnigan nacodum swurde, ac heora frynd abædon fyrst æt þam gerefan ðrittigra nihta þæt hi hi gebigdon to ðam hæðengylde þe hi sylfe wurðodon."
[001300 (32)],    Þa betæhte Chromatius se heahgerefa þa cnihtas sumum þegne to gehealdenne se hatte Nicostratus.
[001400 (34)],"    Tranquillinus hatte þyssera halgena fæder, and heora modor wæs Martia gecyged, hæðena þa gyt, and hi þyder comon mid mycelre sarnyssa þær heora suna wæron gehæfte, and mid mycclum heofungum heora geleafan woldon awendan and þa wita gestillan."
[001500 (40)],"    Þær comon eac heora magas and mid manegum tihtingum þæra cnihta mod fram Cristes geleafan woldon awecgan, swylce hi wislice dydon."
[001600 (43)],"    Heora wif eac bæron heora bearn him on handum, and axodon mid wope hwi hi swa wælhreowlice dydon, þæt hi freonda ne rohton, ne fæder oððe meder, and heora wif awurpon and wiðsocon heora bearn, and heora swuran gearcodon sylfwylles to slege."
[001700 (48)],    Hwæt ða la ongunnon þa godes cempan hnexian and heora mod awendon to hyre maga sarnysse.
[001800 (50)],"    Ða geseah sona Sebastianus þæt, hu þa godes cempan ongunnon hnexian for þam mycclan gewynne, and wearð him þa tomiddes and cwæð to þam cnihtum mid cenum geleafan, Eala ge godes cempan, ge becomon to sige, and nu ge awurpað eowerne cynehelm for þam earmlican swæsnyssum þissera heofiendra."
[001900 (57)],    Ne awurpe ge ic bidde eowerne beorhtan sige for wifa swæsnyssum oððe for cyldra tearum.
[002000 (59)],"    Arærað eower sigebecn fram eorðlicum gewilnungum, and onginnað eower gefeoht ongean ða ungesewenlican fynd."
[002100 (61)],"    Þas þe her nu wepað woldon mid eow blissian, gif hi geare wiston þæt þæt ge nu witon; hi wenað to soþum þæt þis lif ana sy, and ne cunnon þæt oðer þe æfre endeleas bið."
[002200 (65)],    Þis lif is swa swicol þæt hit symble bepæcð þa ðe hit swiþost lufiaþ and geleafan him to habbað.
[002300 (67)],    Ðises lifes gewilnung gelæt þa unstæððian to manegum leahtrum and to mislicum frecednyssum.
[002400 (69)],"    He cwæð þa to þam magum ðe þa martyras mistihton, Gif nu þas gebroðra be eowrum benum gebugað fram heora Hælende to eowrum hæðenscype, ðonne beoð hi mid eow on sceortere blysse, and beon siððan ascyrede, swa þæt ge hi næfre ne geseoð buton on reðum witum on þam widgyllan fyre, þær dracon and næddran mid deofollicum toðum þæra hæðenra breost biterlice ceowað."
[002500 (77)],    Þær is wop and wanung and þæs ne wurð nan ende.
[002600 (78)],"    Geþafiað ic bidde þisum gebroþrum nu, þæt hi þas witu forbugan and beo ge embe þæt ylce."
[002700 (80)],"    Lætað hi nu faran to ðam forestihtan kynehelme, and ne beo ge ofdrædde; ne beoð hi fram eow ascyrede, ac hi farað to heofonum to Hælende Criste, and rodorlice wununga witodlice underfoð, on þam ge sylfa moton mid him æfre wunian, ælces yfeles orsorge on ecere blysse."
[002800 (86)],"    Æfter þissere lare and oðrum langsumum spræcum, com leoht of heofonum to ðam halgan wære, and mid þam leohte æteowde an engel wið hine."
[002900 (89)],    Þa wurdon hi ealle þurh þæt wundor ablicgede.
[003000 (90)],"    And þæs þægnes gebedda ðe þa gebroþra heold, wæs for six gearum for swiðlicre untrumnysse hire spræce benæmed, and heo hnah adune to Sebastianes fotum mid fullum geleafan."
[003100 (94)],"    Þa cwæð Sebastianus, gif ic soð Godes þeow eom, and gif þæt is soð þæt ic eow sæde, geopenie þonne se ælmihtiga hælend þises wifes muð, þæt heo mæge spræcan, seðe Zacharian muð his mæran witegan mid witegunge geopenade þa ða he awrat Iohannes."
[003200 (100)],"    Þa spræc þæt dumbe wif, hire nama wæs Zoe, and cwæð þæt heo gesawe þone scinendan æncgel cumende of heofenum to þam halgan wære, and heold ane boc ætforan his eagum, and be þære bec sæde Sebastianus þa lare."
