id,text
[000100 (1)],    Ærest up of crægean on fulan riðe.
[000200 (2)],    Andlang riðe oð þone fæstendic.
[000300 (2)],    Andlang dices oð þæt gebyhte.
[000400 (2)],    Of þam gebyhte andlang hagan oð cyninges healh.
[000500 (3)],    Þanon andlang hagan ut on crægean.
[000600 (4)],    Andlang crægean oþ ðone hagan.
[000700 (4)],    Andlang hagan oð pæðfeld.
[000800 (5)],    Þanon andlang hagan oð æscburnan.
[000900 (5)],    Of ðam burnan andlang hagan on casincgstræt east andlang stræte on scoffoces sæ.
[001000 (6)],    Þanon norð andlang stræte oð lytlanlea.
[001100 (7)],    Þanon east andlang mearce oð enede mere suð rihte of ðam mere to burnes stede.
[001200 (8)],    Þanon andlang hagan oþ casingstræt.
[001300 (9)],    Andlang stræte on þone calewan telgan.
[001400 (9)],    Þanon ut on crægean.
[001500 (10)],    Swa eft on fulan riðe.
[001600 (10)],Hæc sunt nomina pastuum porcorum:
[001700 (11)],"    Helfreðingdenn, Hunbealdinghola, Frumesingleah, Burnes stedesdenn, Heanyfre."
[001800 (12)],    Þæs gemære is on easthealfe spachrycg.
[001900 (13)],    On suðan Plumweardingpearrocas.
[002000 (13)],    On westan lindcylne.
[002100 (14)],    On norþan auene.
