id,text
[000100 (1)],De avibus.
[000200 (1)],Aquilaearn.
[000300 (2)],Arpaeargeat.
[000400 (3)],Acegawuducoc.
[000500 (4)],Strutiostruta.
[000600 (5)],Griphusgiw.
[000700 (6)],Ossifragusherefong.
[000800 (7)],Anatisened.
[000900 (8)],Anetaened.
[001000 (9)],Laraxened.
[001100 (10)],Ciciris.
[001200 (11)],Mergulusscealfor.
[001300 (12)],Mergusdopfugel.
[001400 (13)],Fulixganot.
[001500 (14)],Anserhwitegos.
[001600 (15)],Cantagræggos.
[001700 (16)],Olorswon.
[001800 (17)],Porphyriofealuor.
[001900 (18)],Alacid<mæw>.
[002000 (19)],Accipitergoshafuc.
[002100 (20)],Herodiuswealhhafuc.
[002200 (21)],Alietumspearhafuc.
[002300 (22)],Suricaricismushafuc.
[002400 (23)],Miluusglida.
[002500 (24)],Butzustysca.
[002600 (25)],Ciconiastorc.
[002700 (26)],Gruscran.
[002800 (27)],Onocratarumraredumle.
[002900 (28)],Cucuhleapewince.
[003000 (29)],Bicocahæferblæte.
[003100 (30)],Fusianusworhana.
[003200 (31)],Rusunianihtegale.
[003300 (32)],Columbaculfre.
[003400 (33)],Pudumbacusceote.
[003500 (34)],Coruushrefn.
[003600 (35)],Cornix<crawe>.
[003700 (36)],Grallushroc.
[003800 (37)],Corniculacio.
[003900 (38)],Beacitastearn.
[004000 (39)],Mursopicusfina.
[004100 (40)],Picushigere.
[004200 (41)],Noctuaule.
[004300 (42)],Vlulaule.
[004400 (43)],Rubescaseltna.
[004500 (44)],Sigitulafrecmase.
[004600 (45)],Parracummase.
[004700 (46)],Parulacolmase.
[004800 (47)],Litoriuswærna.
[004900 (48)],Tilarislauwerce.
[005000 (49)],Cucuzatairþling.
[005100 (50)],Scutacusragofinc.
[005200 (51)],Turdellaþrostle.
[005300 (52)],merulaosle.
[005400 (53)],Scorellusamore.
[005500 (54)],Cardellaþisteltwige.
[005600 (55)],Turdusscric.
[005700 (56)],Trutiusþrisce.
[005800 (57)],Birbicariolusirþling.
[005900 (58)],Ciausedischenn.
[006000 (59)],Pulluscicen.
[006100 (60)],Sturnusstær.
[006200 (61)],Florulusgoldfinc.
[006300 (62)],Passerspearwa.
[006400 (63)],Gallushana.
[006500 (64)],Gallinahenn.
[006600 (65)],Hirundaswealwe.
[006700 (66)],Cuculusgeac.
[006800 (67)],Tabunusbriosa.
[006900 (68)],Muscafleoge.
[007000 (69)],Vespertiliahreaþemus.
[007100 (70)],Scnifesgnæt.
[007200 (71)],Culixmygc.
[007300 (72)],Vespiswæsp.
[007400 (73)],Adticusfeldbeo.
[007500 (74)],Apisbeo.
[007600 (75)],Pampiliofiffealde.
[007700 (76)],Crabrohyrnetu.
[007800 (77)],Nocticoraxnihthrefn.
[007900 (78)],Scarebiuswifel.
[008000 (79)],Blatahræþbita.
[008100 (80)],Bruchusceafor.
[008200 (81)],Locustagærshoppe.
[008300 (82)],Curculioemel.
[008400 (83)],Cicadahama.
[008500 (84)],Incipit de piscibus.
[008600 (85)],Platissafloc.
[008700 (86)],Cocleaweoloc.
[008800 (87)],Luciushacod.
[008900 (88)],Tinctussliw.
[009000 (89)],Coetushwæl.
[009100 (90)],Piscisfisc.
[009200 (91)],Ballena vel pilinahron.
[009300 (92)],Delfinmereswin.
[009400 (93)],Bacharusmereswin.
[009500 (94)],Focusseolh.
[009600 (95)],Porcopiscisstyriga.
[009700 (96)],Isicleax.
[009800 (97)],Ostreaostre.
[009900 (98)],Genisculamuxle.
[010000 (99)],Cancerhæfern.
[010100 (100)],Sardinahæring.
[010200 (101)],Lupusbærs.
[010300 (102)],Murenulaæl.
[010400 (103)],Castoriusbefer.
[010500 (104)],Ludtrushotor.
[010600 (105)],Anguillasmæl æl.
[010700 (106)],Ceffalusheardra.
[010800 (107)],Sardinasmelt.
[010900 (108)],Incipit de textrinalibus.
[011000 (109)],Textrina telumweb.
[011100 (110)],Liciatoriumweb beam.
[011200 (111)],Fussumspinl.
[011300 (112)],Radiumhrisl.
[011400 (113)],Cladicawefl.
[011500 (114)],Deponilewefta.
[011600 (115)],Nitorium.
[011700 (116)],Vertelumhweorfa.
[011800 (117)],Coluswulmod.
[011900 (118)],Glomercliwen.
[012000 (119)],Conductumgernwinde.
[012100 (120)],Plumariabyrdicge.
[012200 (121)],Stamenwearp.
[012300 (122)],Subtimenaweb.
[012400 (123)],Peticasla.
[012500 (124)],Apidiscuswebhoc.
[012600 (125)],Scafusuma.
[012700 (126)],Talawebgereþro.
[012800 (127)],Clausteltre.
[012900 (128)],Filaþræd.
[013000 (129)],Lanawull.
[013100 (130)],Vellusflis.
[013200 (131)],Lenowifþegn.
[013300 (132)],Pedissequaþinen.
[013400 (133)],Alibrumreol.
[013500 (134)],Calatumtoweht.
[013600 (135)],Insabulameodoma.
[013700 (136)],Incipit de homine et de partibus eius.
[013800 (137)],Homomonn.
[013900 (138)],Antropusmann.
[014000 (139)],Chomosmiddangeard.
[014100 (140)],Michrochosmosse læssa middangeard.
[014200 (141)],Animasaul.
[014300 (142)],Corpuslichoma.
[014400 (143)],Caroflæsc.
[014500 (144)],Crementumsæd.
[014600 (145)],Sensussefa.
[014700 (146)],Visusgesihþ.
[014800 (147)],Gustusbirgnes.
[014900 (148)],Auditusgehirnes.
[015000 (149)],Odoratusswæc.
[015100 (150)],Tactushrine.
[015200 (151)],Caputheafod.
[015300 (152)],Vertexhnol.
[015400 (153)],Pilushær.
[015500 (154)],Comafeax.
[015600 (155)],Facieshleor.
[015700 (156)],Capillislocc.
[015800 (157)],Cerebrumbrægen.
[015900 (158)],Caluariaheafodpanne.
[016000 (159)],Occipitiumhnecca.
[016100 (160)],Capitiumforewerd swira.
[016200 (161)],Cessarieslæ wiffex.
[016300 (162)],Tymporaþunwonge.
[016400 (163)],Vultusanwlita.
[016500 (164)],Fronshnifol.
[016600 (165)],Superciliumoferbruwa.
[016700 (166)],Interciliumbetuh bruwum.
[016800 (167)],Cilium<bruwa>.
[016900 (168)],Palpebraebræwas.
[017000 (169)],Oculuseage.
[017100 (170)],Pupillaseo.
[017200 (171)],Papulaseo.
[017300 (172)],Coronabeag.
[017400 (173)],Lacrimetearas.
[017500 (174)],Genaeheagospind.
[017600 (175)],Barbabeard.
[017700 (176)],Malaceacan.
[017800 (177)],Maxillaceacan.
[017900 (178)],Mentemcin.
[018000 (179)],Auriseare.
[018100 (180)],Pinnulaufeweard eare.
[018200 (181)],Narisnasu.
[018300 (182)],Columpnaeall seo nasu.
[018400 (183)],Pirulaforewerd nasu.
[018500 (184)],Pennulanæsþyrel.
[018600 (185)],Flegmahorg.
[018700 (186)],Osmuþ.
[018800 (187)],Labiumwelor.
[018900 (188)],Denstoþ.
[019000 (189)],Abumneoþera welor.
[019100 (190)],Gingifatoþriman.
[019200 (191)],Precissorforeceorfend.
[019300 (192)],Canimhundlice.
[019400 (193)],Molarescweornteþ.
[019500 (194)],Linguatunge.
[019600 (195)],Palatumgoma.
[019700 (196)],Faushyge.
[019800 (197)],Sublinguaeundertungan.
[019900 (198)],Tolescyrnal.
[020000 (199)],Rumenwasend.
[020100 (200)],Gurgilioþrotbolla.
[020200 (201)],Anteriaeædre.
[020300 (202)],Collumswira.
[020400 (203)],Ceruexswira.
[020500 (204)],Gulahrace.
[020600 (205)],Humerieaxla.
