id,text
[000100 (1)],    Vis his þare þreora hida boc be rollandune þe Eadmund cyng gebocode Ælfgyþe nunnan on eche yrfe for Godes lufan & for hire gebedrædenne.
[000200 (4)],    Þis synt þa landgemæra to wrollendune.
[000300 (5)],    Aerest up of noddre staþe on easteweardne hunda ham.
[000400 (5)],    Þonnen up on gerihte to þam stapole.
[000500 (6)],    Þonon up ofer deor hlinc.
[000600 (7)],    Of þam hlince to þam beorge.
[000700 (7)],    To ælfredes land scare.
[000800 (7)],    Þonne is hit þær feower furlanga brad butan feower gyrdan.
[000900 (8)],    Þonne gæþ hit þaer niþer be þara wyrhtena land scare oþ wines hlinces heafod.
[001000 (9)],    And þonon niþer oþ þæt hit cumð in on noddre þonne six æceras be norðan noddre þæs mersces.
[001100 (11)],    And þonne eft in on noddre niþer andlang streames of þæt hit cumð to pures fenne þæt hit ær on feng.
