id,text
[000100 (1)],    Dis sindon þa londgemæra þæra tun londa þe into perscoran belimpað.
[000200 (2)],    Ærest of piriforda on þa dic andlang dic on þa pyrigan of þære pyrigan on þone longan apuldre of þam apuldre on deap morno wyllan of ðære <wyllan> to þam hlæwe <be> ðære <h> to <Bænincges> <byrig> of Bænincges byrig to wealh geate.
[000300 (6)],    Of wealh geate to mær cnolle of mær cnolle on lind hoh of lind ho on clottes more of clottes more on mær pul ondlong pulles on afene of afene on caldan wyllan of caldan wyllan on wyrð hlinc of wyrð hlinc <on> <hor> pyt of hor pytte on culfran mere of þæm mere on <hag> broc hrycg.
[000400 (10)],    Of broc hrycge on þa ealdan dic of ðære dic on swyne of swyne on reod dic of ðære dic on weorces mere of <þære> mere on þa twycene of þære twycenan on þa hæsel ræwe ondlong streames on hor wyllan of hor wyllan ondlong dic on Cymman leahe.
[000500 (13)],    Of ðære leahe on sæfern ondlong sæfern to ham stede of ham stede on ropleah geat of ðæm geate ondlong dic<../images/tbar.gif>on east mor þær on þa rode of ðære rode on heaðeburhe weorðyg of ðæm worðige.
[000600 (16)],    Ondlong hrycges to bysceopes swyn hege ondlong heges on beartan weg of beartan wege on calfan leahe<../images/tbar.gif>ondlong dic to hæð halan of hæð halan on þa ealdan dic ondlang dic on piddes meres weg of þæm wege on þa ealdan dic of ðære dic on wad beorgas of wad beorgan to þam hlypgeate.
[000700 (21)],    Of ðæm geate on sealtan mere of þam mere on suð mæduan of ðære mæde ondlong sices<../images/tbar.gif>on yrse ondlong yrse on hwitan dune of hwitan dune on lusðor of lusðorne on fulan pyt of þam pytte on Beornwynne dene.
[000800 (24)],    Ondlong dene<../images/tbar.gif>on hymelbroc æt wudu forda andlang broces on oxan ers andlang sices to þan stan gedelfe of ðam stan gedelfe on þa dic ondlong dic on hunigburnan andlang burnan<../images/tbar.gif>on hymelbroc.
[000900 (27)],    Ondlang broces to beccan leahe on þa ealdan dic andlang mær weges on ceafor leahe of þære leahe on þa heg stowe of ðære heg stowe on hennuc.
[001000 (30)],    <Andlong> hennuc<../images/tbar.gif>on þa ðorn ræwe eastrihte<../images/tbar.gif>hit cyme to þan rah hege æfter þam hege a be þam ofre<../images/tbar.gif>eft on þa dic<../images/tbar.gif>on pidelan stream andlang streames on afene andlang afene<../images/tbar.gif>eft on piri ford.
[001100 (34)],    Þis sind þara feower tuna londgemæra Wihtlafes tun & Eadbrihtincg tun & niwan tun & ælflæde tun ærest of pidelan on þa ealdan dic of þære dic andlang wura on þa heafda to winter burnan.
[001200 (36)],    Of winter burnan on hina gemæran on þone ealdan weg of þan wege on tittan dune of tittan dune on byligan fen of byligan fenne on wixena broc ondlang broces on pidelan andlang pidelan<../images/tbar.gif>eft on Wihtlafes gemæra.
[001300 (41)],    Ðis sind þa <londgemæra> into fleferð ærest of þam ealdan slæde on winter burnan of þære burnan on þane swyn hege andlang heges on Eomeres mæduan.
[001400 (43)],    Of þam mæduan on Hodes ac of þære æc andlang heges to þæm wege andlang weges on winter burnan andlang burnan on Hereferðes maduan þonan in<../images/tbar.gif>sic of þæm sice in þæne cumb.
[001500 (45)],    Of þam cumbe on þa ealdan dic andlang dice in pidelan andlang pidelan to bradan hamme abutan bradan hamme eft in pidelan andlang pidelan eft to þæm slæpe.
[001600 (49)],    Þis sind þa londgemæra to husan treo ærest of þære stræt andlong dic to bradan forde andlang burnan on seale weorpan ondlang seale weorpan to col forda.
[001700 (51)],    Of col forda andlang þære miclan dic on alr broc andlang broces on ðeornan mor of þam more andlang dic on feower gemæra of þæm gemæron to þorn lehe to þorn lehe andlang dic eft on þa stræt.
[001800 (55)],    Ðis sind þæs londes gemæra into langan dune ærest of sæfern on Wiferðes mæduan hege of þam hege on þone hricg of þam hricge on þone wulf hagan midne of þam wulf hagan to þam ðrym gemæran.
[001900 (58)],    Of þæm ðrym gemæran to pis brece of pis brece to Tidbrihticg hamme of þan hamme on pyrt broc andlang broces to pyrtan heale of peartan heal <to> <hagan> geate.
[002000 (60)],    Of hagan geate to twyforde of twyfyrde to lufbece of lufbece betweonan dune of þære dune on hwitan cumb of þam cumbe on swyngeat of swyngeate andlang ecge<../images/tbar.gif>on hæðhricg of hæðricge on senetricg of senetricge on secmor of secgmore on alr of alre on Orices pul of Orices pulle ef on sæfern.
[002100 (66)],    Ðis sindan þa londgemæra into Ceatewes leahe & to Yldres felda & to Stantune & to Wynburhe edisce ærest of an burnan to cumbran weorðe of cumbran weorþe to þære mæran æc of þære æc to stanhlincan of stanhlincan to reade burnan of reade burnan to healre mere.
[002200 (70)],    Of healre mere to þære æc of þære æc to hagan leahe of þære leahe on secgbroc of secgbroce to þan hean dore of þan dore to brydbroce andlang broces<../images/tbar.gif>in glencincg.
[002300 (72)],    Andlang glencincg<../images/tbar.gif>in ledene andlang ledene to mærbroce of mærbroce to brycg geleagan of brycg geleagan on bradan ford on glencincg andlang glencincg to blacan mores forda.
[002400 (75)],    Of blacan mores forda to þan halgan geate of þan halgan geate to risc heale of hrisc heale to þam ho of þam ho a be wuda to þam æsc of þam æsce to þære ecge <of> to bradan leahe of bradan leahe to fæles græfe of fæles græfe to crampulle to þam mærhege of ðæm hege on sæfern of sæfern eft on an burnan.
[002500 (81)],    Þis sindon þa londgemæra into poincg wican ærest up of sæfern on Beornwoldes sætan of Beorwoldes sætan on hagan geat of hagan geate on secg lages strod of secg lahes strode on troh hrycg of troh hrycge on Tecles mor.
[002600 (84)],    Of þam more on baldan rycg of baldan rycge on flotan rycg of flotan rycge on þa smeðan ac of ðære æc on lindrycg of lindrycge on abbandunes wican of abbandunes wican in baldan geat of baldan geate on cust leahe.
[002700 (87)],    Of cust leahe in Eadwoldincg leahe middewearde of Eadwolding leahe on steapan leahe of steapan leahe in ða greatan lindan of ðære lindan on cardan stigele of þære stigele in wearman dene to hreod broc geate of þam geate on wæðe burnan.
[002800 (91)],    Andlang wæðe burnan<../images/tbar.gif>wiðutan þone snæd hege<../images/tbar.gif>to scirhylt geate of scirhylt geate on codran ford ondlang codran on croma<../images/tbar.gif>to ðære ealdan stræt ondlong ðære stræt to maw pul andlang pulles on temedan andlang temedan eft in <sæfern>.
[002900 (95)],    Ðis sind þa landgemæra into Beornoðes leahe ærest of Eadwoldincg leahe an æcer of þæm <æce> hege andlong <mer> on sceanpan hyl <of> <sceanþan> hylle on wæðe burnan.
[003000 (97)],    Of þære burnan on gundenling rycg of þam rycge on codran of codran to syl beame of syl beame to crome of crome to hwitan wyllan of þære wyllan to hagan geate of hagan geate to þære blacan æc of ðære æc on þa sand seaðas.
[003100 (101)],    Of ðam seaðan in temedel of temedel on þa lytlan becas þanan <e> of Grindles bece swa<../images/tbar.gif>gemære ligð in temedan of temedan onbutan eldres ege<../images/tbar.gif>eft in temedan andlang temedan<../images/tbar.gif>eft in maw pul.
[003200 (105)],    Þis sind þa londgemæra into actune ærest on horsa broc of horsa broce in heafod rycg of heafoc rycge on bilincgbroc of bylingbroce in atleahe geat of atleahe geate in þa hlydan of þære hlydan in bycera fald.
[003300 (108)],    Of bycera falde on sand ford of sand forda in scotta pæð of scottan pæðe in gyslan ford of gislan forda on sond burnan of sond burnan on scead wællan of scead wellan in lam seaþan of lam seaðan in ledene of ledene in lin leahe.
[003400 (111)],    Of lin leahe in saltera weg of sealtera wege in hean ofer of hean ofre in suð broc of suð broce in west broc of west broce in clæg wyllan of clæg willan in æðelstanes graf of æðelstanes graue on Hengestes healh of Hengestes heale eft in horsa broc.
[003500 (116)],    Ðis sind þara VII landgemæra into suð stoce ærest of mæddene westeweardre on beaduc hyl andlang dene on badan pyt of þam pytte on æsc wyllan broc andlang broces on afene andlang afene on broc hardes ford.
[003600 (119)],    Of þam forda on swyn burnan of swyn burnan on funtnes burnan of funtnes burnan on bremer leah of bremer lea andlang dene on stan leah of stan lea on seonecan dene andlang dene on ehan feldes geat þonne on gate wyllan.
[003700 (122)],    Of gate wyllan on cyncges crundlu of cyncges crundlan andlang dene on risc mere of risc mere on æsc dene of æsc dene on hord dene of hord dene on þone holan weg on luhinc wudu on fileðleahe.
[003800 (125)],    Of filetleahe on æðelan wyllan of þæm wyllan adune on stream andlang streames up on hyrde wyllan of hyrde wyllan on cyninga crundel of cyninga crundele on rycg weg andlang weges on þone stapol.
[003900 (128)],    Of þam stapole on þa hlydan of þære hlydan up andlang streames of ðæm streame be heafdan<../images/tbar.gif>on mihan lea easteweardne on þone garan up andlang weges of þam wege be heafdan<../images/tbar.gif>eft on mæd beorh.
[004000 (132)],    Þis sind þa landgemæra into deor hamme ærest of sulan forda on loddra wellan þonon on byd.
[004100 (134)],    Yncel bi Abban grafe to bryde wyllan<../images/tbar.gif>swa on eccan treo þonon on miclan mædua<../images/tbar.gif>on byd ðonne on Hygeredincg æceras & swa bi clop æcere ufa in sulig cumb þonon on mus <beorh><../images/tbar.gif>swa to æðeredes wellan ðonon on clæg weg be ciric stede<../images/tbar.gif>swa bi sadol hongran on fearn beorh wuda on gemær broc<../images/tbar.gif>eft on sulan broc.
[004200 (139)],    Ðis sind þa landgemæra into beo leahe ærest of beo leahe on cundincg æceras of cundincg æceran on fearn healas of fearn healan on burh leahe of burh leahe on geahes ofer.
[004300 (141)],    Of geahes ofre on stangeat of stangeate on Wulferes wyllan of þære wyllan on deawes broc of þæm broce on mapoldren geat of þæm geate on Beardyncg ford of Bearding forda eft on beo leahe.
[004400 (145)],    Þis sind ða landgemæra into gyrd lea ærest of gyrd lea on colle of colle on mærdic of mærdice on blacan mearcan of blacan mearcan on þone hæð garan on Dagarding weg of Dagarding wege on acwyllan.
[004500 (148)],    Of acwyllan on bradan apoldre of ðære apoldre on mæres ðorn of ðan ðorne on smalan broc of smalan broce on cinctunes broc of þæm broce on dyrnan ford of dyrnan forda on brom halas of brom halan on hwitan leahe of hwitan leahe on Leommannincg weg.
[004600 (152)],    Ðonan on colle of colle on meos mor of meos more on ciondan of ciondan on spel broc ðonan on bulan wyllan of bulan wyllan on þa langan æc of ðære langan æc <to> Mundes dene of Mundes dene on colle of colle eft on gyrd leahe.
[004700 (156)],    Ðis sind þa landgemæra þæs londes þe lympð to sture<../images/tbar.gif>is ðonne æt ærestan Dene waldincg hommes ende scyt on sture þonne scyt se dic<../images/tbar.gif>hit cymð foran to byrnan scylfe.
[004800 (158)],    Þonne þonan andlang þære ealdan stræte<../images/tbar.gif>hit cymð on mærbroc andlang mærbroces<../images/tbar.gif>hit cymð to langan dune ende þonon<../images/tbar.gif>hit cymð to pos hliwan þonne of pos hliwan to sealt mere.
[004900 (161)],    Of sealt mere on fugel mere of fugel mere on steapan hlinc of steapan hlince on bara broc of bara broce ymb wydan cumb of widan cumbe to hæð hylle þonon on stan hlinces ende þonon on rum beorgas þonne ðonan to cealcseaðan.
[005000 (165)],    Of cealcseaðan to Tilðegnes triowan þonan to meox beorhym þonan to Pehtunes triowan fram Pehtunes triowan to Pioles clifan<../images/tbar.gif>andlang Pioles clifes middeweardes to clop hyrste þonne of clop hyrste on þa dic þe ligð on sture.
[005100 (169)],    Þis sind þa landgemæra to bradan wege ærest of mær ende on pes broc þonon on þa heafda æt west mæduwan of weste medwan on þa <heafdan><../images/tbar.gif>on þistel mere of þæm mere andlang slædes in pincan dene.
[005200 (172)],    Of pincan dene<../images/tbar.gif>up on þeorna dune ufewearde þonon on þone stapol of ðæm stapole ofer þone ealdan feld<../images/tbar.gif>on fugel hlæw of þæm hlæwe on egsan mor of ðan more up andlang dune<../images/tbar.gif>on Bæddes wellan of Bæddes wellan on brer hlæw.
[005300 (175)],    Of þæm hlæwe on norð ham onbutan norð ham andlang þære ealdan dic<../images/tbar.gif>on sand broc of sand broce on bord riðig of bord riðig on hor pyttes riþig of hor pytte andlang fura<../images/tbar.gif>on cadan mynster þonon on þa ecge<../images/tbar.gif>on þa sealt stræt.
[005400 (179)],    Andlang stræt on þa ealdan dic æt nanes mannes lande of ðære dic on asan wyllan of asan wyllan on þristlinga dene of ðristlinga dene ufeweardne<../images/tbar.gif>on þa ealdan dic æt wad beorhe andlang dic eft o mær cumbe.
