id,text
[000100 (1)],    Ðys synd ða landgemæro to Egnesham.
[000200 (1)],    Ærest of Rugan lace on Buggan broc.
[000300 (2)],    Andlang broces on Tilgares dic.
[000400 (3)],    Of ðære dic onweard stige.
[000500 (3)],    Of ðam stige on Winburge stoc.
[000600 (4)],    Of ðam stocce to þrim acon.
[000700 (4)],    Andlang weges on ðæt gemærtreow.
[000800 (5)],    Ðonne andlang weges on ða portstræt.
[000900 (6)],    Of ðære stræte on swana croft.
[001000 (7)],    Ðanon on hæðfeld on ða ealdan dic.
[001100 (7)],    Ðanon rihte on mærbroc.
[001200 (8)],    Andlang broces innon Bladene.
[001300 (8)],    Andlang Bladene into Temese.
[001400 (9)],    Ðys synd ðæraVhida landgemæru to Sceaptune.
[001500 (10)],    Of craswylle on Humbran.
[001600 (11)],    Andlang Humbran on ðæt slæd.
[001700 (11)],    Ðanon on ða stræt.
[001800 (12)],"    Of ðære stræte on brade wyllon, on ðone ealdan garan."
[001900 (13)],    Of ðam ealdan garon andlang ðæs wuduweges on ða hehstræte.
[002000 (14)],    Of ðære stræte on ðone weg ðe scyð to Bladene.
[002100 (15)],    Ðonne andlang weges to ðam hagan.
[002200 (15)],    Of ðam hagan to Bicanbyrig.
[002300 (16)],    Of Bicanbyrig on ða ealdan dic.
[002400 (17)],    Of ðære dic on ðone weg.
[002500 (17)],    Andlang weges to wiðigleas gemæro.
[002600 (18)],    Andlang mores on langan hlæw.
[002700 (19)],    Of langan hlæwe andlang weges to ðam coldan Cristesmæle on Cyrwylle.
[002800 (20)],    Eft on Humbran.
[002900 (20)],    Ðys synd ða landgemæro to Scypforda.
[003000 (21)],    Ærest of Temese on Ceomina laca.
[003100 (22)],    Of ðære laca on ðone weg.
[003200 (22)],    Andlang weges on Cynlafes stan.
[003300 (23)],    Of ðam stane andlang weges on Kentwines treow.
[003400 (24)],    Of ðam treow andlang weges on ða lace.
[003500 (25)],"    Andlang lace ðæt eft on Sumerford andIIweras, oðer bufan ðære lade, oðer beneoðan."
[003600 (27)],    Ðys synd ða landgemæro to Mycclantune.
[003700 (27)],    Ærest on ðone stane.
[003800 (28)],    Of ðam stane on grenan broc.
[003900 (28)],    Andlang broces on ða dic.
[004000 (29)],"    Of ðære dic on Aðulfes treow, on ða stræt."
[004100 (30)],    Andlang stræte on Hysemannes þorn.
[004200 (31)],    Of ðam þorne on badelan broc.
[004300 (31)],    Andlang broces oð ða twicelan.
[004400 (32)],    Andlang broces on ðæt slæd.
[004500 (32)],"    Of ðam slæde on Campsætena gemære, and Wæsðæma."
[004600 (33)],    Ðonne andlang weges on mærcumbes wylle.
[004700 (34)],    Of ðam wylle on Hengesðes cumb.
[004800 (35)],    Of ðam cumbe on Oppan broc.
[004900 (36)],    Andlang broces on Wulfgyðe bricge.
[005000 (36)],    Of ðære bricge on ða stræte.
[005100 (37)],    Ðæt eft on ðone stan.
[005200 (37)],    Ðys synd ða landgemæro to Marana Cliue.
[005300 (38)],    Ærest up be ðam heafdon.
[005400 (39)],    Of ðam heafdon in ðone stodfold.
[005500 (39)],    Of ðam stodfold up on ðæt clyf.
[005600 (40)],    Ðæt adune mid clyf innon ða ea oð midne stream.
[005700 (41)],    Andlang streames ðæt eft on ðone pyt.
[005800 (42)],    Ðys synd ða landgemæro to æsceron.
[005900 (42)],    Ærest on Cranmere eastweardne to Lulles wyrðe hyrnan on mela hulle eastweardne.
[006000 (44)],    Of mela hylle on Winanbeorh midne.
[006100 (45)],    Of Winanbeorhe on midne alarbroc.
[006200 (45)],    Of ðam broce to ðære ealdan dic.
[006300 (46)],    Andlang dic to readan holte.
[006400 (47)],    Be wyrtwalen to readanburnan.
[006500 (47)],    Andlang rædanburnan on æmenan.
[006600 (48)],    Andlang Emenan be healfan streame oð Bulon weorðe.
[006700 (49)],    And of Bulan weorðe to berihtere mearce to Westanes treowe.
[006800 (50)],    To Cranemere.
[006900 (51)],    And ðære gebyrað to six wærbære.
[007000 (51)],    Ðys synd ða landgemæro to Dictune.
[007100 (52)],    Of Cranmeres þorne to blacan græfan.
[007200 (53)],    Of ðære blacan græfan onVIIæceras eastwearde.
[007300 (54)],    Of ðamVIIæceron on Emenan be healfon streame innon Cytanforde.
[007400 (55)],    Of Cytanforda to Tatan broce.
[007500 (56)],    Of Tatan broce on Cwicelmes wyrðe eastwearde.
[007600 (57)],    Ðys is se wuda on ðæs hagan ende to Byrlagate.
[007700 (58)],    Fram Byrlagate to Wydangate.
[007800 (58)],"    Fram Wydangate to Cnuces hyrste, and to Egceanlæa."
[007900 (59)],    Fram Egceanlæa to ðam haran wiðie.
[008000 (60)],"    And Wulfrun becwæð ðæt land æt Hrammeslege, and ða hyðe ðæt ðærto gebyrað æðelmere hire mæge."
[008100 (62)],"    Ic æðelmer cyðe minan leofon hlaforde æðelrede cynge, and eallon his witon, ðæt ic an ðysse are Gode and sancta Marian, and eallon his halgon, and sancte Benedicte into Egnesham, ofer mine dæg æfre to brice, ðam ðe Benedictus regol æfre rihtlice healdað."
[008200 (67)],"    And ic wille ðere beon ofer hi ealdor ðe ðær nu is, ða hwile ðe his lif beo, and siððan gif hit hwæt getymað, ðæt hi ceoson heom ealdor of heora geferædne eal swa hæra regol him tæcð."
[008300 (70)],    And se ðe ðis geice God ælmihtig him gerume heofonan rice.
[008400 (72)],    And se ðe hit awanie God ælmihtig him sylle swylce mede swylce he ðam dide ðe hine belæwde.
[008500 (73)],"    And ic me sylfe wylle mid ðære geferrædne gemænelice libban, and ðære are mid him notian ða hwile ðe min lif bið."
