id,text
[000100 (1)],    Ðis sind þa landgemære to Afintune.
[000200 (1)],    Ærest on þa ealdan byrig.
[000300 (2)],    Of þære ealdan byrig andlang stremes on ðonon langan forda.
[000400 (3)],    Of þam langen forda innon þa dic.
[000500 (3)],    Andlang þære dic east innon waddene of waddene andlang þære rode innon syx æceres.
[000600 (4)],    Of syx æceræn of þæren uferen legæ.
[000700 (5)],    Of þam uferan lege ut þurh þona wuda on þa readan hane.
[000800 (6)],    Of þaræ readan hane andlang mearce on þone mapoldra stoc.
[000900 (7)],    Of þam stocce ut þurh þone wudæ on þa fulan flode.
[001000 (7)],    Of þære fulan flode andlang dæne on higan holtes dic.
[001100 (8)],    Of higan holtes dic on þa hocedan dic.
[001200 (9)],    Of þære hocedan dic andlang mearce on þa hwitan dic.
[001300 (10)],    Of þære hwitan dic andlang smalan dune on þone herpað.
[001400 (10)],    Of þam herpaðe andlang mearce to ðam hæþænan byrigelsan.
[001500 (11)],    Of þam hæþenan byrigelsan andlang mearce eft on ða ealdan byrig.
