id,text
[000100 (1)],    Ðys synd þa londgemære into wylleres ege.
[000200 (1)],    Ærest of þere ege on sondbroc.
[000300 (2)],    Of sondbroce on heigweig.
[000400 (2)],    Onlong weiges on norð bommes broc.
[000500 (3)],    Up onlong broces on þa ealdan dic.
[000600 (3)],    Andlong þere dic<../images/tbar.gif>on badsetena gemære.
[000700 (4)],    Of badsetena gemære on tunwealdes stan.
[000800 (5)],    Of tunewealdes stane on wudanhammes broc.
[000900 (5)],    Up onlong broces<../images/tbar.gif>on burhwellan.
[001000 (6)],    Of burhwellan on ða burhwalles of þam burhwallan onbutan eadulfing garan.
[001100 (7)],"    And þer onlong stræt<../images/tbar.gif>on suðwardne þone burhwal, and westwardne."
[001200 (8)],    Swa nord oð þa egge.
[001300 (8)],<../images/tbar.gif>on bleccan mære.
[001400 (9)],    Onlong riðies.
[001500 (9)],<../images/tbar.gif>on ge rihte a be ðan heafdan<../images/tbar.gif>æft on wylleres eige.
