id,text
[000100 (1)],    Ðis is þære healfan hide landgemæro æt mæwi.
[000200 (2)],    Ærest on cleaca þonne adun on mæwi of ælbroc.
[000300 (3)],    Þonne on ælbroc of þone æwylman.
[000400 (4)],    Þonne east on gerihte to þam merc stane.
[000500 (4)],    Of þam merc stane to þam blacan pytte & þanne on gerihte to odda wylle.
[000600 (6)],    Adun on odda wylles lace to þan ford lace.
[000700 (7)],"    Upp on stream to þam æwylman, þanon eastrihte to boc sætena hig wege."
[000800 (8)],"    Þonne ut on þone hig weg to þam cyric wege, þanon on gerihte to þam mere."
[000900 (9)],    Of þam mere to edswyþe torre.
[001000 (10)],    Fram edswyðe torre on gerihte eft on cleaca.
[001100 (12)],    Þis is þære <healfan> <hide> landboc to mæwi þe cnut cing het gebocian æþerice his þegene on ece yrfe.
