id,text
[000100 (1)],    Þis his þara V hida boc æt Dydylingetune and þas anes hiwisces æt uddingc þe Eadwig cing gebocode Ælfrede his þeine on eche yrfe.
[000200 (4)],    Þis sint þare V hida landgemære to dydylingtune & þas syxtan æt udding þe þær to gebyreð.
[000300 (5)],    Ærest on roddan pol nioþeweardne.
[000400 (6)],    And of roddan pole on þane langan hlinc.
[000500 (6)],    And of þan langan hlince on fugelan pæþ.
[000600 (7)],    From fugelan paþe on þa twegen ærcas þær boddingc weg ut gæð.
[000700 (8)],    And from bodding wege ofer þane redan weg.
[000800 (8)],    And of þam readan wege on lindune estawearde þær to þam ealdan wege.
[000900 (10)],    And swa andlang weges to mearc broces heafde.
[001000 (10)],    From mearc broces heafde.
[001100 (11)],    Andlang weges in an cheoles byrig eastgete.
[001200 (11)],    And of þam estgete eft ut æt þam westgeate.
[001300 (12)],    And of þam westgeate on dydeling dune middewearde.
[001400 (13)],    And of dydeling dune on þa haran apuldran.
[001500 (13)],    And of þære haran apuldran þære adune innan winburnan oð midne stream.
[001600 (15)],    And swa andlang streames oþ roddan pol.
[001700 (15)],    And at crawan forda synd VI mæd æcras þe þær to gebyriað & on ige twegen.
[001800 (17)],    And þis sint þæs hywisces landgemære æt udding.
[001900 (17)],    Ærest on cucan dene.
[002000 (18)],    And of cucan dune on cranmor middeweardne.
[002100 (18)],    And of cranmore on þæne heal.
[002200 (19)],    And of þam heale on þa fulan lake.
[002300 (19)],    And of þære fulen lake on secg broc.
[002400 (20)],    And up þanan andlang brokes oþ þa brydenan bricgge.
[002500 (21)],    And of þare brycgge andlang weges on ham woldes þorn.
[002600 (21)],    And of ham woldes þorne on cucan.
[002700 (22)],    And on ige II mæd æcres þær to.
