id,text
[000100 (1)],    Þis is þara fif & twentiga hida boc æt cifanlea þe eadred cing gebocade Wulfrice his þegne on ece yrfe.
[000200 (3)],    Þis synt þa land gemara to Cifanlea.
[000300 (4)],    Ærest of catbeorge andlang weges on Aþelunes þorn þonon andlang weges on seal hangran estweardne.
[000400 (5)],    Þonon andlang weges on þa byrgelsas.
[000500 (6)],    Þonon andlang byden hæma gemæres on þa haran apoldre þonon on orhæma gemære andlang þæs gemæres on Ciltewudes gemære to þan stane.
[000600 (8)],    Þonon west andlang weges to þan hæcce þonon andlang gemæres to þan crundle.
[000700 (9)],    Þonon andlang gemæres to þan oþrum crundle þonon to þan won stocce & þær to wuda.
[000800 (10)],    Þonon on þa syrfan.
[000900 (11)],    Þonon ofer hean hrycg.
[001000 (11)],    Þonon on þæs cinges hagan.
[001100 (12)],    Þonne þær west andlang hagan on Hnæfleage suþewearde þonon andlang hagan to þam bæce of þam bæce þær norþ ut an þone lytlan hæþfeld þonon andlang weges be Winterburninga gemære be westan þære ealdan byrig on þone stanihtan weg to þam stan cystlun.
[001200 (16)],    Þonon on þa andheafda þonne þær west on þone burnan butan six æcerun.
[001300 (17)],    Þonne þær norþ an furlang þonne þær west ofer þa twegen beorgas to þam hearpoþe.
[001400 (18)],    Norþ andlang herpoþes on bradan ford þær west andlang burn stowe to ibban stane þonne þær east andlang weges on stan dene þonon west to þam wyrtwalan þonon norþ to sceaphammas.
[001500 (21)],    Þonon gerihta þær tun wegas ut sceotaþ.
[001600 (22)],    Þonon on gerihta to þære haran apoldre.
[001700 (22)],    Of þære haran apoldre þurh þone tun to þan ruwan crundle.
[001800 (23)],    Þonon andlang gemæres on þone lytlan beorh.
[001900 (24)],    Up on mules dune.
[002000 (24)],    Of þam beorge andlang gemæres on hrycg weg andlang hrycg weges oþ catmeres gemære.
[002100 (25)],    Þonne þær east andlang gemæres on puttan pyt.
[002200 (26)],    Of þam pytte andlang gemæres eft on catbeorh.
