id,text
[000100 (1)],    Ærest in æt þam suð geate & ut æt þan norþ geate on dude beorh & þanne on eceles beorh.
[000200 (2)],    & þanne on hring pyt.
[000300 (2)],    And þanne on þa andheafdu.
[000400 (3)],    And þanne on þa cealcseaþas & þanon on þone bradan.
[000500 (4)],    Meare & þanon &lang dices on clænan mæde & þanne on þone bradan weg on butan mor dune on ðyreses lace & þanon on læces mere norþewearde & þanne &lang mores be þan norþ stane & þanne þwyres ofer þone mor on bulan dic & swa andlang dices to Æþelferðes mearce.
[000600 (8)],    On bulen dices ende on þone þorn styb.
[000700 (8)],    And þanne on talleburnan & þonon to þæres halgan stowe & sua up andlang broces.
[000800 (10)],    To Aþelferþes mearce westewearde & swa andlang mearce to hremnes byrig to þan norþ geate & ut æt þan suþ geate on hodan hlæw & þanne on stan hlæwan & þanne to þan redan hole & þanne to þan dunnanhole & swa be þan hlide & þanne on domferðes hest on tættaces stan & þanne on hundes hlæw & þanne on hafoces hlæw.
[000900 (15)],    And þanne on þone scortan dic.
[001000 (15)],    And þanne on þa langen dic to æscesbyris eft to þan suþan geate.
