id,text
[000100 (1)],    Ðis synd þa landgemæra to mylebroce ærest of <hreod> <bricge> on tærstan stream.
[000200 (3)],    Andlang streames on hnut scyllinga mearce.
[000300 (3)],    And swa andlang mearce on þone holan weg.
[000400 (4)],    Of þan holan wege andlang mearce on fearninga broc.
[000500 (5)],    And swa andlang mearce on mylebroces ford.
[000600 (6)],    And swa east andlang <mearce> on þunres lea norðeweardne.
[000700 (7)],    Þanan andlang weges on cynges dic.
[000800 (8)],    And swa andlang mearce on þone oðerne holan weg.
[000900 (9)],    Of þam wege on ða ea & se werstede be suðan hreod bricge ut þurh þone stream on þæs cynges stæð.
[001000 (11)],    And swa andlang streames eft on hreod bricge and se haga on hamtune þe þærto gebyrað.
[001100 (13)],    Ðis is þæra VII hyda landboc to mylebroce þe Eadweard cing gebocade Ælfwine bisceope on ece yrfe.
