id,text
[000100 (1)],Huic vero terre ad acent prate ubi dicitur hreodham. In IIII locis. In uno loco XVII agroson eastan clifwara gemære.
[000200 (2)],    And on suðan tucincgnæs.
[000300 (3)],    And on wæstan culinga gemære.
[000400 (3)],"    And on norðan,et in alio loco XII agros."
[000500 (4)],    On eastan is culinga gemære & on suðan clifwara gemære.
[000600 (5)],    And on westan.
[000700 (5)],"    And on norðan,et in tertio loco VII agrosbe eastan."
[000800 (6)],    Is mearcfleot.
[000900 (6)],    And be suðan.
[001000 (6)],    And be westan & be norðan is clifwara gemereet in quarto loco sex agros.
[001100 (7)],    Be eastan is clifwara gemære.
[001200 (8)],    And be suðan is culinga gemære.
[001300 (8)],    And be westan is & be norðan clifwara gemære.
[001400 (10)],    Brom gehæges boc
