id,text
[000100 (1.1)],    Ðis godspel gebyrað on middesumeres mæsseæfen.
[000200 (1.26)],    Ðis sceal on wodnesdæg to þam ymbrene ær mydda wyntran.
[000300 (1.39)],    Ðis gebyrað on frigedæg <to> þam ylcan fæstene.
[000400 (1.56)],    Ðis gebyrað on mydsumeres mæssedæg.
[000500 (2.1)],    Ðis sceal on mydde wyntres mæssennyht to þære forman mæssan.
[000600 (2.21)],    Ðis sceal on þone ehtoðan mæssedæg to myddan wyntra.
[000700 (2.33)],    Ðis sceal on þone sunnandæg betweox mydde wintres mæssedæge and twelftan dæge.
[000800 (3.1)],    Ðis gebyrað on sæterndæg to æwfæstene ær myddan wyntra.
[000900 (4.38)],    Ðis sceal on þone þryddan þunresdæg innan lenctene and to pentecosten on sæternesdæg.
[001000 (5.1)],    Ðis sceal on þone syxtan sunnandæg ofer pentecosten.
[001100 (5.17)],    Ðis sceal on frigedæg on þære pentecostenes wucan.
[001200 (6.36)],    Ðis gebyrað on þone fiftan sunnandæg ofer pentecosten.
[001300 (7.11)],    Ðys sceal on þone seofenteoðan sunnandæg ofer pentecosten.
[001400 (7.36)],    Ðis godspel sceal to þam ymbrene innan hærfeste on frigedæg.
[001500 (8.40)],    Ðis sceal on frigedæg on þære pentecostenes wucan to þam ymbrene.
[001600 (9.1)],    Ðys sceal on þunresdæg on þære pentecostenes wucan.
[001700 (9.12)],    Ðis sceal on wodnesdæg on þære pentecostenes wucan to þam ymbrene.
[001800 (10.1)],    Ðis godspel sceal to anes apostoles mæssan.
[001900 (10.23)],    Ðis sceal on þære feowerteoðan wucan ofer pentecosten.
[002000 (10.38)],    Ðis sceal to assumptione Sancte Marie and sæterndagum be Maria.
[002100 (11.5)],    Ðis sceal to gangdagon þægeiiitwegen dagas.
[002200 (11.14)],    Ðis godspel gebyrað on þone þryddan sunnandæg innan lenctene.
[002300 (11.37)],    Ðis godspel gebyrað on frigedæg on þære teoðan wucan ofer pentecosten.
[002400 (12.11)],    Ðis sceal on frigedæg ofer pentecosten.
[002500 (12.35)],    Ðis godspel gebyrað to mæniges confessores mæssedæge.
[002600 (13.6)],    Ðis godspel sceal to þam ymbrenene innan hærefeste on sæterndæg.
[002700 (14.1)],    Ðys godspel gebyrað on þære nygonteoðan wucan ofer pentecosten.
[002800 (14.16)],    Ðys godspel gebyrað on þone þryddan sunnandæg ofer pentecosten.
[002900 (14.25)],    Ðys godspel sceal to Sanctus hermetis and to Sanctus Agustinus mæssan.
[003000 (15.1)],    Ðys godspel sceal on þone feorðan sunnandæg ofer <pentecosten>.
[003100 (15.11)],    Ðys godspel gebyrað on sæternesdæg on þære oðre lencten wucan.
[003200 (16.1)],    Ðys godspel gebyrað on þære teoðan wucan ofer pentecosten.
[003300 (16.10)],    Ðys gebyrað on wodnesdæg on þære teoðan ucan ofer <pentecosten>.
[003400 (16.19)],    Ðis godspel gebyrað on þone oðerne sunnandæg ofer pentecosten.
[003500 (17.1)],    Ðys godspel gebyrað on þone oðerne frigedæg ofer pentecosten.
[003600 (17.11)],    Ðys gebyrað on þære <syxteoðan> wucan ofer pentecosten.
[003700 (18.10)],    Ðys gebyrað on þære endlyftan wucan ofer pentecosten.
[003800 (19.12)],    Ðys godspel sceal on Sancte Gregorius mæssedæg.
[003900 (19.29)],    Ðys gebyrað feower wucon ær middan wyntra and on palm sunnandæg.
[004000 (19.41)],    Ðys godspel gebyrað on þære endlyftan wucan ofer pentecosten.
[004100 (20.27)],    Ðys godspel sceal on wodnesdæg ofer pentecosten.
[004200 (21.20)],    Ðys godspell gebyrað on wodnesdæg on þærexiucan ofer pentecosten.
[004300 (21.34)],    Ðys godspel gebyrað on frigedæg on þære endleftan wucan ofer pentecosten.
[004400 (22.1)],    Ðes passio gebyrað on wodnesdæg on þære palm wucan.
[004500 (24.13)],    Ðys gebyrað on oðerne easterdæg.
[004600 (24.36)],    Ðys gebyrað on þryddan easterdæg.
