id,text
[000100 (1)],"    Men þa leofestan, geherað, hwæt þeos boc segþ."
[000200 (2)],"    Mid ealdorlicnesse ælmihtiges Godes, þæs fæder & þæs sunu & þas halgan gastes, & eac swylce sancta Marian, ures Drihtenes moder, & sancte Michaelis, þæs halgan heahenglas, & sanctus Petrus, þære apostolan alder, & þæs halige Nicholaes & þæs eadigan Augustines & ealre Christes halgena."
[000300 (3)],"    Sin hi amansumede & geniðrode þa men, þe þas stale gefremoden & þe þærto geþwærdon & þe þær ænig dæl habbað oððe hæfdon oððe get anbidiað to habbanne."
[000400 (4)],    & beon hi asyndreden fram infarelde þæra haligan gelaþunge & fram ferscipe alre Godes gecorenre.
[000500 (5)],"    & þærtoeacan habban hio dæl & ece sar mid Iudan, ures Drihtenes belewedan, & mid þam þe ure Drihtene cwæden: Gewit fram us, nelle we þane weg þinre ingehyde; buton hi gecerran & to dædbote cuman."
[000600 (6)],    Beon hi awergode etende & drincende.
[000700 (7)],    Beon hi awergode gangende & sittende.
[000800 (8)],    Beon hi awergode sprecende & swigiande.
[000900 (9)],    Beon hi awergode waciende & slæpende.
[001000 (10)],    Beon hi awergode rowende & ridende.
[001100 (11)],    Beon hi awergode hlehhende & wepende.
[001200 (12)],    Beon hi awergode on huse & on æcere.
[001300 (13)],    Beon hi awergode on wætere & on lande & on eallen steden.
[001400 (14)],    Awergoden beon heora hæfdon & on heora recgan.
[001500 (15)],    Aweregoden beon heora eagan & heora earan.
[001600 (16)],    Awergode beon heara tungan & lippan.
[001700 (17)],    Awergode beon heora teð & heora þrotbollan.
[001800 (18)],    Awergoden beon heora sculdran & heora breost.
[001900 (19)],    Awergoden beon heora fet & scancan.
[002000 (20)],    Awergode beon heora þeoh & eall heora inneweard.
[002100 (21)],    Ðurhwunian hi awergoden fram þæs fotes tredele oð ufewearde þæs heafdes hnolle.
[002200 (22)],    Buton hi hi selfa underþæncan & to dædbote cuman.
[002300 (23)],"    & ealswa þeos candela beoð acwæint fram þisum andweardum leohtum, swa beon heo adwæscede heora sawla into helle."
[002400 (24)],"    Eall folc cweðe: soð hit si, gewurþe þæt."
