id,text
[000100 (1)],    Kiningum & ricum mannum bið mycel syb þy geare.
[000200 (2)],"    Gif ðyIIIIdæge sunne scineð, þonne oðbeoreð olfendas mycel gold þam æmetum, þe þonne goldhord heoldan sculon."
[000300 (3)],"    Gif ðyVdæge sunne scineð, mycle blostma & blæda, mid mannum frecednes, & manna hus frecenessa þrowiað."
[000400 (4)],"    <Ðy>VIdæge gif sunne scineð, mycel meolc bið þy geare mid mannum."
[000500 (5)],"    Gif þyVIIdæge sunne scineð beorhte, drihten asent mycle wæstmas on treowum on þam geare."
[000600 (6)],"    Gif þyVIIIdæge sunne scineð beorhte, þonne bið cwicseolfer on Angelkynne yðgeate."
[000700 (7)],"    Gif onIXdæge sunne scineð, God sendeð mycele fugeloð on þam geare."
[000800 (8)],"    Gif ðyXdæge sunne scineð beorhte, sæ & ealle ea beoð mid fixum afylde."
[000900 (9)],"    Gif þyXIdæge sunne scineð, þonne bið mycel costung deaðes mid mannum."
[001000 (10)],"    Gif þyXIIdæge sunne scineð, men beoð wace on mislicum brocum, & bið mycel sib."
