id,text
[000100 (1)],conquisitorstrina.
[000200 (2)],expressusswutulud.
[000300 (3)],quonam modo sithwilcum gemete sy.
[000400 (4)],profectoeallunga.
[000500 (5)],dicturus esþu.
[000600 (6)],relegasræde.
[000700 (7)],non estheo.
[000800 (8)],ut recolasþæt þu gemune.
[000900 (9)],visþu.
[001000 (10)],habeashabbe.
[001100 (11)],contendatefste.
[001200 (12)],difinitionistoscades.
[001300 (13)],sciesþu.
[001400 (14)],hereticusdwola.
[001500 (15)],confectaworhta.
[001600 (16)],hæc<../images/lbar.gif>qu<../images/etail.gif><../images/lbar.gif>þis.
[001700 (17)],nominebe.
[001800 (18)],disputatiotalu.
[001900 (19)],armariaboccysta.
[002000 (20)],operosiorisweorcfulran.
[002100 (21)],inuocabuntcygaþ hy.
[002200 (22)],attinetbelimpþ.
[002300 (23)],quaþam.
[002400 (24)],usi suntbrucon.
[002500 (25)],euidentiæswutulnesse.
[002600 (26)],absurdusunþæslic.
[002700 (27)],ut reprehendaturþæt sy fangen.
[002800 (28)],consequensþæslic.
[002900 (29)],saltemfurþan.
[003000 (30)],"ne adrogarent, i iactarent ine boden."
[003100 (31)],"non grauidam, i unecene<../images/lbar.gif>ungehefegude."
[003200 (32)],aut pinguesoþþe swæðelyne.
[003300 (33)],humilesheane.
[003400 (34)],ad indigentiamto behofe.
