id,text
[000100 (1)],    //f// feh.
[000200 (2)],    //u// ur.
[000300 (3)],    //þ// þorn.
[000400 (4)],    //o// os.
[000500 (5)],    //r// rad.
[000600 (6)],    //c// coen uel cen.
[000700 (7)],    //g// geofu uel gyfu.
[000800 (8)],    //g// geofu.
[000900 (9)],    //g// geofu.
[001000 (10)],    //i// is.
[001100 (11)],    //s// sigil.
[001200 (12)],    //s// sigel.
[001300 (13)],    //s// sigel.
[001400 (14)],    //p// peorð.
[001500 (15)],    //p// peorð.
[001600 (15)],    //p// peorð .
[001700 (16)],    //x// ilx.
[001800 (18)],    //t// tyr.
[001900 (19)],    //b// beorc.
[002000 (20)],    //e// mech.
[002100 (21)],    //e// ech.
[002200 (22)],    //m// ech.
[002300 (23)],    //l// lagu.
[002400 (24)],    //h// hægil.
[002500 (25)],    //h// hægel.
[002600 (26)],    //n// ned.
[002700 (27)],    //k// kalc.
[002800 (28)],    //d// dæg.
[002900 (29)],    //d// dæg.
[003000 (30)],    //oe// oeþel.
[003100 (31)],    //oe// oeþel.
[003200 (32)],    //a// ac.
[003300 (33)],    //æ// æsc.
[003400 (34)],    //y// yr.
[003500 (35)],    //y// yr.
[003600 (36)],"    //ea// ea, ear."
[003700 (37)],    //q// quar.
[003800 (38)],    //q// quar.
[003900 (39)],    //q// quar.
[004000 (40)],    //ng// ing.
[004100 (41)],    //ng// ing.
[004200 (42)],    //z// z.
