id,text
[000100 (1)],    Ærest fram bedeuuindan to haran grafan norþeuueardan up æt þære dices geate æt harandene forð þonne be uurt walan þær se haga ut cymð be þam wyrt walan to pædes paþe þonone wið helmes treowes þonne on æmbrihtes gæt.
[000200 (4)],    Þonne wið stæt gætes þonne on hundan dene neoþewærde þone wið hoces byrgels.
[000300 (6)],    Þonne on hwitan hlinces.
[000400 (6)],    Þonon on abban crundel.
[000500 (7)],    Þonon on þa swelgende þonan on penderes clyf foreuueard an on wæluueg.
[000600 (8)],    Þonne wið þære eorðbyrig.
[000700 (8)],    Þonne wið byr bæces þonne wið ig felda þonne wið bydan hammes.
[000800 (9)],    Þonne wið Rodleage meres.
[000900 (10)],    Þonne to sæl gæte þonne to bræcdene geate.
[001000 (10)],    Þonne to wælles mære.
[001100 (11)],    Þonne to gemot leage eastewearde þonne ut to bradan leage þær Cuðhardes pæð ut ligð.
[001200 (12)],    Þonne on baggan geat þonne on heað feld geat.
[001300 (13)],    Þonne on þone hleadreadan beam þonne on harmmes dene geat þonne on hors heal gæt ut on beocces heal þanon to Beduuindan.
