id,text
[000100 (1)],    Ærest on Hornesbeorg.
[000200 (2)],    Of ðam beorge on leas ende on Corfget.
[000300 (2)],    Of ðam gete on cruc middeweardne.
[000400 (3)],    Ðonne of cruc on ðone smalan hricg.
[000500 (4)],    Andlang hricges on hlyda pol.
[000600 (4)],    Of ðam pole andlang streames on fyrsford.
[000700 (5)],    Of ðam forda andlang readan hyrstes to hlypegete.
[000800 (6)],    Fram hlypegete to ðam colpytte.
[000900 (7)],    Fram colpette to ðam healfan treowe.
[001000 (8)],"    Ðanne forðrihtes on Browoldes heal, and ðanon on staford upp ongean stream."
[001100 (9)],    Of ðam streame on stochylle.
[001200 (10)],    Of stochylle on fogga crundel easteweardne.
[001300 (11)],    Of ðam crundele forð be wyrtruman on Brumdun middeweardne.
[001400 (12)],    Of Brumdune on murtes wyll.
[001500 (12)],    Of murtes wylle ongean stream on Tollor æwylman.
[001600 (13)],    Of ðam æwylman on Cotte dene.
[001700 (14)],    Of Cotta dene on ruwan beorg.
[001800 (15)],    Of ðam beorge on rigcumb middeweardne.
[001900 (15)],    Of rigcumbe on gyrdlea middeweardne.
[002000 (16)],    Of gyrdlea on ðone stanigan weg.
[002100 (17)],    Of ðam wege on ðone wæter pytt.
[002200 (17)],    Of ðam pytte on Coccelmæres dene.
[002300 (18)],    Of ðære dene on earne dene.
[002400 (19)],    Of earna dene eft on Hornesbeorg.
