id,text
[000100 (1)],"    Men þa leofestan, we gehyrdon oft secggan be þam æþelan tocyme ures Drihtnes hu he him on þas world þingian ongan, þæt heahfæderas sægdon & cyþdon, þæt witigan witigodan & heredon, þæt sealmsceopas sungon & sægdon, þæt se wolde cuman of þam cynestole & of þæm þrymrice hider on þas world, & him ealle þas <cynericu> on his anes æht geagnian."
[000200 (6)],"    Eall þæt wæs gelæsted seoþþan heofonas tohlidon, & seo hea miht on þysne wang astag, & se Halga Gast wunode on þam æþelan innoþe, & on þam betstan bosme, & on þam gecorenan hordfæte."
[000300 (10)],    & on þam halgan breostum he eardode nigon monaþ.
[000400 (10)],"    Þa ealra fæmnena cwen cende þone soþan Scyppend & ealles folces Frefrend, & ealles middangeardes Hælend, & ealra gasta Nergend, & ealra saula Helpend, þa se goldbloma þa on þas world becom & menniscne lichoman onfeng æt Sancta Marian þære unwemman fæmnan."
[000500 (15)],"    Þurh þa burþran we wæron gehælde, & þurh þæt gebeorþor we wurdon alysde, & þurh þa gesamnunga we wæron gefreoþode feonda gafoles, & þurh þone tocyme we wæron geweorþode & gewelgade & gearode."
[000600 (18)],"    & seoþþan he Drihten Crist her on worlde wunode mid mannum, & him feala wundra cyþde & beforan worhte."
[000700 (20)],    & hie liþelice hælan wolde & mildheortnesse tæcan.
[000800 (21)],"    Hie wæron stænenre heortan & blindre þæt hie þæt ongeotan ne cuðan, þæt hie þære gehyrdon, ne þæt oncnawan ne mihton þæt hie þær gesawon."
[000900 (23)],"    Ac þa se ælmihtiga God afyrde him þæt unriht wrigels of heora heortan, & hie onbyrhte mid leohtum andgite, þæt hie þæt ongytan & oncnawan mihton, hwa him to hæle & to helpe & to feorhnere on þas world astag."
[001000 (27)],"    Seoþþan he him mildheortnesse earon ontynde, & to geleafan onbryrde, & his miltse onwreah, & his mægsibbe gecyðde."
[001100 (29)],"    Ær þon we wæron steopcild gewordene; forþon þe we wæron astypte þæs heofonlican rices, & we wæron adilegode of þam frymþlican."
[001200 (32)],    Crist wunaþ & rixaþ mid eallum halgum saulum aa buton ende on ealra worlda world.
[001300 (33)],    Amen.
