id,text
[000100 (1)],    Þis is Ealhhelmes landboc þe Eadgar cing him gebocode on ece yrfe æt eastun.
[000200 (3)],    Ærest on wulferdes treo of þam hlawe.
[000300 (3)],    Andlang þæs leas on þa stræte.
[000400 (4)],    In þæs cynges gemære of þære stræte in ebban mor.
[000500 (4)],    Of æbban more in þara hina gemære.
[000600 (5)],    Swa andlang hina gemæres in burcels.
[000700 (6)],    Of þam byrcelse on wrocene.
[000800 (6)],    Swa andlang wrocene in upping hæma gemæra.
[000900 (7)],    Swa andlang þæs gemæres in þa wellan.
[001000 (7)],    Swa of þæra wyllan in þone mor.
[001100 (8)],    Swa of þam more in þone broc.
[001200 (8)],    Swa andlang þæs mores in þone dic.
[001300 (9)],    On upping hæma gemæra.
[001400 (9)],    Andlang dices on wæclinga stræte.
[001500 (10)],    Swa of þære stræte on þone lea.
[001600 (10)],    Swa andlang þæs leas.
[001700 (11)],<../images/tbar.gif>hit cymð æft on þone stan æt tan hlaw æt wulfherdes treo.
