id,text
[000100 (1)],    Þis is þaraVhida boc æt Worðie þe Egberht cing bocode Sancte Petre & Paule into ealdan mynstræ.
[000200 (3)],Hic sunt termini terræ.
[000300 (3)],    Ærest ðer sæ dic utt scætt æt þam bihtæ bætweog Igtunæ & Eastunæ.
[000400 (4)],    Ðonan ðeowres ofer þanan bradan hærpað ðæ ligeð to worðig forda & to Alresforda.
[000500 (5)],    Ðæt on Igsætmearce & Eastuninga.
[000600 (6)],    Þonnæ forð to Osmundæs garstunæs hyrnan.
[000700 (7)],    Ðonan forð oð bican gerstunes hyrnan.
[000800 (7)],    Ðonan feorðe healf girð be westan þam beorgan þæ adolfen wæs.
[000900 (8)],    Swa utt to stræte.
[001000 (9)],    Ðæt up to wassan dunæ ðweores ofer ða dunæ to deopan dæne.
[001100 (10)],    Ðæt ðweores ofer ða dæne on bitan sled suðewearð & westewearð oð ðæs ealdærmannæs mearcæ andland þæs ealdermannæs mearcæ oð ðiccan þornæs to ðam landgemære oð bisceopes mearcæ ðæt ford andlang rode ford on Ycænan.
