id,text
[000100 (1)],    Ðis is seo boc æt meone.
[000200 (2)],    Ðis synt þa landgemera to Meone.
[000300 (2)],    And to Fearnfelda.
[000400 (2)],    Þara æahta hida æræst þær Seolesburna sliht on Meone.
[000500 (3)],    Of Meone.
[000600 (3)],    Andlang herepaðes on wores sol.
[000700 (4)],    Of wores sole.
[000800 (4)],    On weawan þorn.
[000900 (4)],    Of weawan ðorne on crute brace leage.
[001000 (5)],    Of þære leage on scyteres flodan.
[001100 (5)],    Of scyteres flodan on hriscmere.
[001200 (6)],    Of þam mere on ðone twisledan beam.
[001300 (6)],    Of þam twisledan beame on ceorla geat of ceorla geate on ðone hagan æt hæð burge dene &lang mearce on þa twisledan ac of þære æc andlang dene on coggan beam of coggan beame on wytleahe.
[001400 (9)],    Of wytleage to brunes hamme of brunes hamme andlang mearce to read lefan becan.
[001500 (11)],    Andlang mearce on cealf hanggran of þam hanggran on þorn wic.
[001600 (12)],    Of þornwycan to wryteles ðorne.
[001700 (12)],    Of ðam ðorne to lyne stede of lyne stede on mearc beorh of þam beorge on ðone stapol.
[001800 (13)],    Of ðam stapole on clenan <ford>.
[001900 (14)],    Of ðam clenan forda & lang seolesburnan eft ut on Meone.
