id,text
[000100 (1)],    Ðis is þara V hida boc æt Eblesburnan þæ Eadgar cyning gæbocodæ Byrhsiæ his þægne on ecæ yrfæ.
[000200 (4)],    Ðis synd þa landgemere þara V hida æt Eblesburnan.
[000300 (5)],    Ærest on þone ealdan wiðig þonne of ðam wigiðe on butan þone ealdan hamstede.
[000400 (6)],    On ða med dic.
[000500 (6)],    Andlang þere dic ut on stret ford.
[000600 (7)],    Þonne east andlang streames oð Ælfredes gemere.
[000700 (7)],    Þonne þonan suð on þa foryrþe eastewearðe on ðone ealdan weg.
[000800 (8)],    Þonne suð andlang paðes on ðone hyndes þyfel of þæm þyfele syð andlang weges oðða greatan dic þonne west andlang dic of þðet deope sled westeweard.
[000900 (11)],    Þonne norð andlang þere ealdan hlinch rewe.
[001000 (11)],    Þonne norð on ðone lytlan stan beorh of þæm beorge norð on gerihta oð succan scylfe þonne of succan scylfe norð ofer gyfan feld þweores ofer east cumb on þa foryrþe westewerdne þonne andlang þere ealdan landsceare.
[001100 (14)],    Oð ðorn hlinc of þorn hlinh ealswa on dinnes hlinch of dynnes hlince norð ofer moxes dune of moxes dune norð on eblesburnan.
[001200 (16)],    Þonne andlang streames oð ðone ealdan wiþig.
[001300 (18)],    Þonne an ic twega wæna gang on clætinc to wuduredenne a on ece.
